id,objectName,modelType,path,image,bboxStatus,dimensionsSource,dimensionsVisual,bboxMinVisual,bboxMaxVisual,bboxLinkedFromId,bboxLinkedFromObject,bboxLinkMethod,donorPath,donorImage,donorModelType,donorDimensionsVisual
dzobj_vrph4uoe54,Hatchback_02_Door_1_2_BlueRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_1_2.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2963916659355164,1.1560408771038055,1.1054393649101257]","[-0.2871846556663513,-0.43956491351127625,-0.554105818271637]","[1.009207010269165,0.7164759635925293,0.5513335466384888]",dzobj_12eeri89l5,hatchback_02_door_1_2.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_1_2.p3d.jpg,Raw P3D,"[1.2963916659355164,1.1560408771038055,1.1054393649101257]"
dzobj_qqpuzfqtjd,Hatchback_02_Door_1_2_RedRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_1_2.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2963916659355164,1.1560408771038055,1.1054393649101257]","[-0.2871846556663513,-0.43956491351127625,-0.554105818271637]","[1.009207010269165,0.7164759635925293,0.5513335466384888]",dzobj_12eeri89l5,hatchback_02_door_1_2.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_1_2.p3d.jpg,Raw P3D,"[1.2963916659355164,1.1560408771038055,1.1054393649101257]"
dzobj_sv1z576bqa,Hatchback_02_Door_2_1,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2081117928028107,1.1222903728485107,1.070331633090973]","[-0.9229130744934082,-0.39167624711990356,-0.5249906182289124]","[0.28519871830940247,0.7306141257286072,0.5453410148620605]",dzobj_kfk0zm4rgr,hatchback_02_door_2_1.p3d,object_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.p3d.jpg,Raw P3D,"[1.2081117928028107,1.1222903728485107,1.070331633090973]"
dzobj_1tzmpqyei4,Hatchback_02_Door_2_1_Black,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2081117928028107,1.1222903728485107,1.070331633090973]","[-0.9229130744934082,-0.39167624711990356,-0.5249906182289124]","[0.28519871830940247,0.7306141257286072,0.5453410148620605]",dzobj_kfk0zm4rgr,hatchback_02_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.p3d.jpg,Raw P3D,"[1.2081117928028107,1.1222903728485107,1.070331633090973]"
dzobj_na40x9xzfy,Hatchback_02_Door_2_1_BlackRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2081117928028107,1.1222903728485107,1.070331633090973]","[-0.9229130744934082,-0.39167624711990356,-0.5249906182289124]","[0.28519871830940247,0.7306141257286072,0.5453410148620605]",dzobj_kfk0zm4rgr,hatchback_02_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.p3d.jpg,Raw P3D,"[1.2081117928028107,1.1222903728485107,1.070331633090973]"
dzobj_qmq8scpo9r,Hatchback_02_Door_2_1_Blue,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2081117928028107,1.1222903728485107,1.070331633090973]","[-0.9229130744934082,-0.39167624711990356,-0.5249906182289124]","[0.28519871830940247,0.7306141257286072,0.5453410148620605]",dzobj_kfk0zm4rgr,hatchback_02_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.p3d.jpg,Raw P3D,"[1.2081117928028107,1.1222903728485107,1.070331633090973]"
dzobj_cynawd0anq,Hatchback_02_Door_2_1_BlueRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2081117928028107,1.1222903728485107,1.070331633090973]","[-0.9229130744934082,-0.39167624711990356,-0.5249906182289124]","[0.28519871830940247,0.7306141257286072,0.5453410148620605]",dzobj_kfk0zm4rgr,hatchback_02_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.p3d.jpg,Raw P3D,"[1.2081117928028107,1.1222903728485107,1.070331633090973]"
dzobj_sdchjtwg6w,Hatchback_02_Door_2_1_RedRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2081117928028107,1.1222903728485107,1.070331633090973]","[-0.9229130744934082,-0.39167624711990356,-0.5249906182289124]","[0.28519871830940247,0.7306141257286072,0.5453410148620605]",dzobj_kfk0zm4rgr,hatchback_02_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_1.p3d.jpg,Raw P3D,"[1.2081117928028107,1.1222903728485107,1.070331633090973]"
dzobj_q3az7176be,Hatchback_02_Door_2_2,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]","[-0.8748950958251953,-0.45911017060279846,-0.554105818271637]","[0.30506232380867004,0.7306141257286072,0.5801023244857788]",dzobj_n5wtj7sqcy,hatchback_02_door_2_2.p3d,object_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.p3d.jpg,Raw P3D,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]"
dzobj_ezk61u293b,Hatchback_02_Door_2_2_Black,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]","[-0.8748950958251953,-0.45911017060279846,-0.554105818271637]","[0.30506232380867004,0.7306141257286072,0.5801023244857788]",dzobj_n5wtj7sqcy,hatchback_02_door_2_2.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.p3d.jpg,Raw P3D,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]"
dzobj_pnv4nens9i,Hatchback_02_Door_2_2_BlackRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]","[-0.8748950958251953,-0.45911017060279846,-0.554105818271637]","[0.30506232380867004,0.7306141257286072,0.5801023244857788]",dzobj_n5wtj7sqcy,hatchback_02_door_2_2.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.p3d.jpg,Raw P3D,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]"
dzobj_sca6szcrv5,Hatchback_02_Door_2_2_Blue,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]","[-0.8748950958251953,-0.45911017060279846,-0.554105818271637]","[0.30506232380867004,0.7306141257286072,0.5801023244857788]",dzobj_n5wtj7sqcy,hatchback_02_door_2_2.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.p3d.jpg,Raw P3D,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]"
dzobj_pewxez9z30,Hatchback_02_Door_2_2_BlueRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]","[-0.8748950958251953,-0.45911017060279846,-0.554105818271637]","[0.30506232380867004,0.7306141257286072,0.5801023244857788]",dzobj_n5wtj7sqcy,hatchback_02_door_2_2.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.p3d.jpg,Raw P3D,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]"
dzobj_ka2bat4jb9,Hatchback_02_Door_2_2_RedRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]","[-0.8748950958251953,-0.45911017060279846,-0.554105818271637]","[0.30506232380867004,0.7306141257286072,0.5801023244857788]",dzobj_n5wtj7sqcy,hatchback_02_door_2_2.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_door_2_2.p3d.jpg,Raw P3D,"[1.1799574196338654,1.1897242963314056,1.1342081427574158]"
dzobj_qmx8nhkij4,Hatchback_02_Hood,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]","[-0.7223314642906189,-0.19591087102890015,-1.2904788255691528]","[0.8239611387252808,0.5854594111442566,0.019480794668197632]",dzobj_d4tlynjmdi,hatchback_02_hood.p3d,object_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.p3d.jpg,Raw P3D,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]"
dzobj_hexhnwhl8j,Hatchback_02_Hood_Black,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]","[-0.7223314642906189,-0.19591087102890015,-1.2904788255691528]","[0.8239611387252808,0.5854594111442566,0.019480794668197632]",dzobj_d4tlynjmdi,hatchback_02_hood.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.p3d.jpg,Raw P3D,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]"
dzobj_cf8jynxr4h,Hatchback_02_Hood_BlackRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]","[-0.7223314642906189,-0.19591087102890015,-1.2904788255691528]","[0.8239611387252808,0.5854594111442566,0.019480794668197632]",dzobj_d4tlynjmdi,hatchback_02_hood.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.p3d.jpg,Raw P3D,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]"
dzobj_0im58yswuy,Hatchback_02_Hood_Blue,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]","[-0.7223314642906189,-0.19591087102890015,-1.2904788255691528]","[0.8239611387252808,0.5854594111442566,0.019480794668197632]",dzobj_d4tlynjmdi,hatchback_02_hood.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.p3d.jpg,Raw P3D,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]"
dzobj_u9fi869fks,Hatchback_02_Hood_BlueRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]","[-0.7223314642906189,-0.19591087102890015,-1.2904788255691528]","[0.8239611387252808,0.5854594111442566,0.019480794668197632]",dzobj_d4tlynjmdi,hatchback_02_hood.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.p3d.jpg,Raw P3D,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]"
dzobj_pbmoboevjn,Hatchback_02_Hood_RedRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]","[-0.7223314642906189,-0.19591087102890015,-1.2904788255691528]","[0.8239611387252808,0.5854594111442566,0.019480794668197632]",dzobj_d4tlynjmdi,hatchback_02_hood.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_hood.p3d.jpg,Raw P3D,"[1.5462926030158997,0.7813702821731567,1.3099596202373505]"
dzobj_1dsc8ku4qe,Hatchback_02_Trunk,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]","[-1.1034296751022339,-0.7143751978874207,-0.007959059439599514]","[0.7537301182746887,0.22596074640750885,1.3254306316375732]",dzobj_w8j44vw6tz,hatchback_02_trunk.p3d,object_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.p3d.jpg,Raw P3D,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]"
dzobj_mxhlbhtvd4,Hatchback_02_Trunk_Black,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]","[-1.1034296751022339,-0.7143751978874207,-0.007959059439599514]","[0.7537301182746887,0.22596074640750885,1.3254306316375732]",dzobj_w8j44vw6tz,hatchback_02_trunk.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.p3d.jpg,Raw P3D,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]"
dzobj_e9cinma2zh,Hatchback_02_Trunk_BlackRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]","[-1.1034296751022339,-0.7143751978874207,-0.007959059439599514]","[0.7537301182746887,0.22596074640750885,1.3254306316375732]",dzobj_w8j44vw6tz,hatchback_02_trunk.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.p3d.jpg,Raw P3D,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]"
dzobj_ts4idd1bj6,Hatchback_02_Trunk_Blue,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]","[-1.1034296751022339,-0.7143751978874207,-0.007959059439599514]","[0.7537301182746887,0.22596074640750885,1.3254306316375732]",dzobj_w8j44vw6tz,hatchback_02_trunk.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.p3d.jpg,Raw P3D,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]"
dzobj_mb67j11bft,Hatchback_02_Trunk_BlueRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]","[-1.1034296751022339,-0.7143751978874207,-0.007959059439599514]","[0.7537301182746887,0.22596074640750885,1.3254306316375732]",dzobj_w8j44vw6tz,hatchback_02_trunk.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.p3d.jpg,Raw P3D,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]"
dzobj_7b8o4p5rbi,Hatchback_02_Trunk_RedRust,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]","[-1.1034296751022339,-0.7143751978874207,-0.007959059439599514]","[0.7537301182746887,0.22596074640750885,1.3254306316375732]",dzobj_w8j44vw6tz,hatchback_02_trunk.p3d,image_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_trunk.p3d.jpg,Raw P3D,"[1.8571597933769226,0.9403359442949295,1.3333896910771728]"
dzobj_u8ixph0kea,Hatchback_02_Wheel,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_wheel.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7685530334711075,0.6474571228027344,0.6474568247795105]","[-0.143920436501503,-0.3237285912036896,-0.3237287700176239]","[0.6246325969696045,0.3237285315990448,0.3237280547618866]",dzobj_z9t5j3zqs3,hatchback_02_wheel.p3d,object_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_wheel.p3d.jpg,Raw P3D,"[0.7685530334711075,0.6474571228027344,0.6474568247795105]"
dzobj_f6048bcast,Hatchback_02_Wheel_Ruined,Config,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_wheel_ruined.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7541097551584244,0.6842490136623383,0.6177866458892822]","[-0.12947715818881989,-0.3203066289424896,-0.29665622115135193]","[0.6246325969696045,0.36394238471984863,0.3211304247379303]",dzobj_33zc4i3q39,hatchback_02_wheel_ruined.p3d,object_token_path_family,dz/vehicles/wheeled/hatchback_02/proxy,images/vehicles/wheeled/hatchback_02/proxy/hatchback_02_wheel_ruined.p3d.jpg,Raw P3D,"[0.7541097551584244,0.6842490136623383,0.6177866458892822]"
dzobj_ln2w2g5663,Hatchet,Config,dz/weapons/melee/blade,images/weapons/melee/blade/hatchet.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.1814466305077076,0.4153572916984558,0.39483735151588917]","[-0.12833264470100403,-0.0966048538684845,-0.01956331916153431]","[0.05311398580670357,0.3187524378299713,0.37527403235435486]",dzobj_vaw7p7dyjv,hatchet.p3d,object_token_path_family,dz/weapons/melee/blade,images/weapons/melee/blade/hatchet.p3d.jpg,Raw P3D,"[0.1814466305077076,0.4153572916984558,0.39483735151588917]"
dzobj_bxnh5dcks0,HayHook,Config,dz/gear/tools,images/gear/tools/hayhook.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.4041623529046774,0.40974631905555725,0.30068589746952057]","[-0.37778356671333313,-0.09212550520896912,-0.07328180968761444]","[0.02637878619134426,0.31762081384658813,0.22740408778190613]",dzobj_eupjgaliwi,hay_hook.p3d,object_token_path_family,dz/gear/tools,images/gear/tools/hay_hook.p3d.jpg,Raw P3D,"[0.4041623529046774,0.40974631905555725,0.30068589746952057]"
dzobj_994b6d200b,Head_Default,Config,dz/characters/heads,images/characters/heads/maleadamhead/maleadamhead.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.19085389375686646,1.8094099760055542,0.2358260154724121]","[-0.09542694687843323,-0.9047049880027771,-0.11791300773620605]","[0.09542694687843323,0.9047049880027771,0.11791300773620605]",dzobj_26gc7i6d4q,m_adam.p3d,exact_image,dz/characters/heads,images/characters/heads/maleadamhead/maleadamhead.jpg,Raw P3D,"[0.19085389375686646,1.8094099760055542,0.2358260154724121]"
dzobj_al7263h0aw,HeadCover_Improvised,Config,dz/characters/headgear,images/characters/headgear/headcover_improvised/headcover_improvised.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.24385125190019608,0.19099823385477066,0.7221439406275749]","[-0.21291795372962952,-0.08042372763156891,-0.022115401923656464]","[0.03093329817056656,0.11057450622320175,0.7000285387039185]",dzobj_v09h7h2c0d,headcover_improvised_g.p3d,exact_image,dz/characters/headgear,images/characters/headgear/headcover_improvised/headcover_improvised.jpg,Raw P3D,"[0.24385125190019608,0.19099823385477066,0.7221439406275749]"
dzobj_iljn1anwxi,Headdress_Wolf,Config,dz/characters/headgear,images/characters/headgear/headdress_wolf/headdress_wolf.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.4842573404312134,0.45354582369327545,0.35642313212156296]","[-0.17265582084655762,-0.23295985162258148,-0.04347880929708481]","[0.31160151958465576,0.22058597207069397,0.31294432282447815]",dzobj_xpiefldwe1,wolfheaddress_g.p3d,exact_image,dz/characters/headgear,images/characters/headgear/headdress_wolf/headdress_wolf.jpg,Raw P3D,"[0.4842573404312134,0.45354582369327545,0.35642313212156296]"
