id,objectName,modelType,path,image,category,searchTags,dimensionsSource,baseVariantKey,pathFamily,candidateStatus,candidateMethod,candidateConfidence,candidateCount,donorId,donorObjectName,donorPath,donorImage,donorDimensionsVisual,notes
dzobj_im8eg4demf,BarrelHoles_Yellow,Config,dz/gear/cooking,images/gear/cooking/barrelholes_yellow/barrelholes_yellow.jpg,gear,"container, cooking, drum, effect, fire, flame, gear, storage, base building, oil",estimated_tags,barrelholes,dz/gear/cooking,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_68f7jok5ki,BaseballCap_Black,Config,dz/characters/headgear,images/characters/headgear/baseballcap_black/baseballcap_black.jpg,characters,"black, cap, civilian, headgear, sports",estimated_tags,baseballcap,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_z7l88qgg5v,baseballcap_ground.p3d,dz/characters/headgear,images/characters/headgear/baseballcap_beige/baseballcap_beige.jpg,"[0.2992819738574326,0.7247500866651535,0.15231189131736755]",Candidate generated by variant-base linking heuristics.
dzobj_xrffutbksa,BaseballCap_Blue,Config,dz/characters/headgear,images/characters/headgear/baseballcap_blue/baseballcap_blue.jpg,characters,"blue, cap, civilian, headgear, sports",estimated_tags,baseballcap,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_z7l88qgg5v,baseballcap_ground.p3d,dz/characters/headgear,images/characters/headgear/baseballcap_beige/baseballcap_beige.jpg,"[0.2992819738574326,0.7247500866651535,0.15231189131736755]",Candidate generated by variant-base linking heuristics.
dzobj_kaqzoe3s0m,BaseballCap_Camo,Config,dz/characters/headgear,images/characters/headgear/baseballcap_camo/baseballcap_camo.jpg,characters,"camo, cap, civilian, headgear, sports",estimated_tags,baseballcap,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_z7l88qgg5v,baseballcap_ground.p3d,dz/characters/headgear,images/characters/headgear/baseballcap_beige/baseballcap_beige.jpg,"[0.2992819738574326,0.7247500866651535,0.15231189131736755]",Candidate generated by variant-base linking heuristics.
dzobj_zha640zkh6,BaseballCap_CMMG_Black,Config,dz/characters/headgear,images/characters/headgear/baseballcap_cmmg_black/baseballcap_cmmg_black.jpg,characters,"black, cap, civilian, headgear, sports",estimated_tags,baseballcap cmmg,dz/characters/headgear,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_lc6yha5z9w,BaseballCap_CMMG_Pink,Config,dz/characters/headgear,images/characters/headgear/baseballcap_cmmg_pink/baseballcap_cmmg_pink.jpg,characters,"cap, civilian, headgear, pink, sports",estimated_tags,baseballcap cmmg,dz/characters/headgear,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_y2widdtqsy,BaseballCap_Olive,Config,dz/characters/headgear,images/characters/headgear/baseballcap_olive/baseballcap_olive.jpg,characters,"cap, civilian, headgear, olive, sports",estimated_tags,baseballcap,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_z7l88qgg5v,baseballcap_ground.p3d,dz/characters/headgear,images/characters/headgear/baseballcap_beige/baseballcap_beige.jpg,"[0.2992819738574326,0.7247500866651535,0.15231189131736755]",Candidate generated by variant-base linking heuristics.
dzobj_51pz5utyzt,BaseballCap_Pink,Config,dz/characters/headgear,images/characters/headgear/baseballcap_pink/baseballcap_pink.jpg,characters,"cap, civilian, headgear, pink, sports",estimated_tags,baseballcap,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_z7l88qgg5v,baseballcap_ground.p3d,dz/characters/headgear,images/characters/headgear/baseballcap_beige/baseballcap_beige.jpg,"[0.2992819738574326,0.7247500866651535,0.15231189131736755]",Candidate generated by variant-base linking heuristics.
dzobj_cs8idnlhka,BaseballCap_Red,Config,dz/characters/headgear,images/characters/headgear/baseballcap_red/baseballcap_red.jpg,characters,"cap, civilian, headgear, red, sports",estimated_tags,baseballcap,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_z7l88qgg5v,baseballcap_ground.p3d,dz/characters/headgear,images/characters/headgear/baseballcap_beige/baseballcap_beige.jpg,"[0.2992819738574326,0.7247500866651535,0.15231189131736755]",Candidate generated by variant-base linking heuristics.
dzobj_ubw0gp47rj,BaseRadio,Config,dz/gear/radio,images/gear/radio/baseradio.jpg,gear,"audio, communication, field, gear, transceiver",estimated_tags,baseradio,dz/gear/radio,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xm74vg19px,Battery9V,Config,dz/gear/consumables,images/gear/consumables/battery9v.jpg,gear,"9v, energy, gear, power",estimated_tags,battery9v,dz/gear/consumables,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_c7edq7cqs8,BeanieHat_Black,Config,dz/characters/headgear,images/characters/headgear/beaniehat_black/beaniehat_black.jpg,characters,"beanie, black, headgear, insulated, knit, winter",estimated_tags,beaniehat,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_gd59kfvmx4,beaniehat_ground.p3d,dz/characters/headgear,images/characters/headgear/beaniehat_beige/beaniehat_beige.jpg,"[0.2799750715494156,0.29836583137512207,5.818108677864075]",Candidate generated by variant-base linking heuristics.
dzobj_0b6fd949pj,BeanieHat_Blue,Config,dz/characters/headgear,images/characters/headgear/beaniehat_blue/beaniehat_blue.jpg,characters,"beanie, blue, headgear, insulated, knit, winter",estimated_tags,beaniehat,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_gd59kfvmx4,beaniehat_ground.p3d,dz/characters/headgear,images/characters/headgear/beaniehat_beige/beaniehat_beige.jpg,"[0.2799750715494156,0.29836583137512207,5.818108677864075]",Candidate generated by variant-base linking heuristics.
dzobj_wbmsxfyecg,BeanieHat_Brown,Config,dz/characters/headgear,images/characters/headgear/beaniehat_brown/beaniehat_brown.jpg,characters,"beanie, brown, headgear, insulated, knit, winter",estimated_tags,beaniehat,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_gd59kfvmx4,beaniehat_ground.p3d,dz/characters/headgear,images/characters/headgear/beaniehat_beige/beaniehat_beige.jpg,"[0.2799750715494156,0.29836583137512207,5.818108677864075]",Candidate generated by variant-base linking heuristics.
dzobj_20hhji3txw,BeanieHat_Green,Config,dz/characters/headgear,images/characters/headgear/beaniehat_green/beaniehat_green.jpg,characters,"beanie, green, headgear, insulated, knit, winter",estimated_tags,beaniehat,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_gd59kfvmx4,beaniehat_ground.p3d,dz/characters/headgear,images/characters/headgear/beaniehat_beige/beaniehat_beige.jpg,"[0.2799750715494156,0.29836583137512207,5.818108677864075]",Candidate generated by variant-base linking heuristics.
dzobj_lv7bp8lrgf,BeanieHat_Grey,Config,dz/characters/headgear,images/characters/headgear/beaniehat_grey/beaniehat_grey.jpg,characters,"beanie, grey, headgear, insulated, knit, winter",estimated_tags,beaniehat,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_gd59kfvmx4,beaniehat_ground.p3d,dz/characters/headgear,images/characters/headgear/beaniehat_beige/beaniehat_beige.jpg,"[0.2799750715494156,0.29836583137512207,5.818108677864075]",Candidate generated by variant-base linking heuristics.
dzobj_mb6d35rryz,BeanieHat_Pink,Config,dz/characters/headgear,images/characters/headgear/beaniehat_pink/beaniehat_pink.jpg,characters,"beanie, headgear, insulated, knit, pink, winter",estimated_tags,beaniehat,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_gd59kfvmx4,beaniehat_ground.p3d,dz/characters/headgear,images/characters/headgear/beaniehat_beige/beaniehat_beige.jpg,"[0.2799750715494156,0.29836583137512207,5.818108677864075]",Candidate generated by variant-base linking heuristics.
dzobj_h895oq1ocp,BeanieHat_Red,Config,dz/characters/headgear,images/characters/headgear/beaniehat_red/beaniehat_red.jpg,characters,"beanie, headgear, insulated, knit, red, winter",estimated_tags,beaniehat,dz/characters/headgear,candidate,sibling_linked_base,high,1,dzobj_gd59kfvmx4,beaniehat_ground.p3d,dz/characters/headgear,images/characters/headgear/beaniehat_beige/beaniehat_beige.jpg,"[0.2799750715494156,0.29836583137512207,5.818108677864075]",Candidate generated by variant-base linking heuristics.
dzobj_5kcyybyo8a,Bear_Beige,Config,dz/gear/containers,images/gear/containers/bear_beige/bear_beige.jpg,gear,"containers, gear, teddy, brian, storage",estimated_tags,bear,dz/gear/containers,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_1mmwtun450,Bear_Dark,Config,dz/gear/containers,images/gear/containers/bear_dark/bear_dark.jpg,gear,"containers, gear, teddy, brian, storage",estimated_tags,bear,dz/gear/containers,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_anhph4oqgl,Bear_Pink,Config,dz/gear/containers,images/gear/containers/bear_pink/bear_pink.jpg,gear,"containers, gear, teddy, brian, storage",estimated_tags,bear,dz/gear/containers,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_nt5re3b2bl,Bear_White,Config,dz/gear/containers,images/gear/containers/bear_white/bear_white.jpg,gear,"containers, gear, teddy, brian, storage",estimated_tags,bear,dz/gear/containers,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_5t5kojq61h,BearPelt,Config,dz/gear/consumables,images/gear/consumables/bearpelt.jpg,gear,"gear, hunting",estimated_tags,bearpelt,dz/gear/consumables,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_04opsw7hlj,BearSteakMeat,Config,dz/gear/food,images/gear/food/bearsteakmeat.jpg,gear,"food, gear, meat, hunting",estimated_tags,bearsteakmeat,dz/gear/food,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xtorcl5v0n,BirchLeaves,Config,dz/plants_sakhal/clutter,images/plants_sakhal/clutter/birchleaves.jpg,plants_sakhal,"clutter, plants, grasses, foilage, ground",estimated_tags,birchleaves,dz/plants_sakhal/clutter,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_r2c1sqhvub,BirchLeaves_Sparse,Config,dz/plants_sakhal/clutter,images/plants_sakhal/clutter/birchleaves_sparse.jpg,plants_sakhal,"clutter, plants, grasses, foilage, ground",estimated_tags,birchleaves sparse,dz/plants_sakhal/clutter,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_wyhj4dwhn1,BloodBagEmpty,Config,dz/gear/medical,images/gear/medical/bloodbagempty.jpg,gear,"backpack, collection, gear, health, hospital, kit, medical, storage",estimated_tags,bloodbagempty,dz/gear/medical,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_h6m3xz4jsf,BloodBagIV,Config,dz/gear/medical,images/gear/medical/bloodbagiv.jpg,gear,"backpack, gear, health, hospital, medical, storage",estimated_tags,bloodbagiv,dz/gear/medical,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ndllpkz42m,BloodSyringe,Config,dz/gear/medical,images/gear/medical/bloodsyringe.jpg,gear,"gear, health, hospital, medical",estimated_tags,bloodsyringe,dz/gear/medical,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_b1nfh6m197,Blouse_Green,Config,dz/characters/tops,images/characters/tops/blouse_green/blouse_green.jpg,characters,"tops, loot, clothing, clothes",estimated_tags,blouse,dz/characters/tops,candidate,sibling_linked_base,high,1,dzobj_2zz327b2ck,blouse_g.p3d,dz/characters/tops,images/characters/tops/blouse_blue/blouse_blue.jpg,"[0.5663870722055435,0.7054203655570745,0.7708220183849335]",Candidate generated by variant-base linking heuristics.
dzobj_tfbsunnz8e,Blouse_Violet,Config,dz/characters/tops,images/characters/tops/blouse_violet/blouse_violet.jpg,characters,"tops, loot, clothing, clothes",estimated_tags,blouse,dz/characters/tops,candidate,sibling_linked_base,high,1,dzobj_2zz327b2ck,blouse_g.p3d,dz/characters/tops,images/characters/tops/blouse_blue/blouse_blue.jpg,"[0.5663870722055435,0.7054203655570745,0.7708220183849335]",Candidate generated by variant-base linking heuristics.
dzobj_w20hh64264,Blouse_White,Config,dz/characters/tops,images/characters/tops/blouse_white/blouse_white.jpg,characters,"tops, loot, clothing, clothes",estimated_tags,blouse,dz/characters/tops,candidate,sibling_linked_base,high,1,dzobj_2zz327b2ck,blouse_g.p3d,dz/characters/tops,images/characters/tops/blouse_blue/blouse_blue.jpg,"[0.5663870722055435,0.7054203655570745,0.7708220183849335]",Candidate generated by variant-base linking heuristics.
dzobj_4avylkmbrd,BoarSteakMeat,Config,dz/gear/food,images/gear/food/boarsteakmeat.jpg,gear,"food, gear, meat, hunting",estimated_tags,boarsteakmeat,dz/gear/food,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_mrx0dbemc8,Boat_01_Black,Config,dz/vehicles/water/boat_01,images/vehicles/water/boat_01/boat_01_black/boat_01_black.jpg,vehicles,,estimated_tags,boat 01,dz/vehicles/water,candidate,base_key_path_family,high,1,dzobj_vuy9f576gi,boat_01.p3d,dz/vehicles/water/boat_01,images/vehicles/water/boat_01/boat_01.p3d.jpg,"[2.299999952316284,1.4421957582235336,5.378469705581665]",Candidate generated by variant-base linking heuristics.
dzobj_g4voojagop,Boat_01_Blue,Config,dz/vehicles/water/boat_01,images/vehicles/water/boat_01/boat_01_blue/boat_01_blue.jpg,vehicles,,estimated_tags,boat 01,dz/vehicles/water,candidate,base_key_path_family,high,1,dzobj_vuy9f576gi,boat_01.p3d,dz/vehicles/water/boat_01,images/vehicles/water/boat_01/boat_01.p3d.jpg,"[2.299999952316284,1.4421957582235336,5.378469705581665]",Candidate generated by variant-base linking heuristics.
dzobj_jfy1tlcq7p,Boat_01_Camo,Config,dz/vehicles/water/boat_01,images/vehicles/water/boat_01/boat_01_camo/boat_01_camo.jpg,vehicles,,estimated_tags,boat 01,dz/vehicles/water,candidate,base_key_path_family,high,1,dzobj_vuy9f576gi,boat_01.p3d,dz/vehicles/water/boat_01,images/vehicles/water/boat_01/boat_01.p3d.jpg,"[2.299999952316284,1.4421957582235336,5.378469705581665]",Candidate generated by variant-base linking heuristics.
dzobj_lak9bsehfr,Boat_01_Orange,Config,dz/vehicles/water/boat_01,images/vehicles/water/boat_01/boat_01_orange/boat_01_orange.jpg,vehicles,,estimated_tags,boat 01,dz/vehicles/water,candidate,base_key_path_family,high,1,dzobj_vuy9f576gi,boat_01.p3d,dz/vehicles/water/boat_01,images/vehicles/water/boat_01/boat_01.p3d.jpg,"[2.299999952316284,1.4421957582235336,5.378469705581665]",Candidate generated by variant-base linking heuristics.
dzobj_377doqc83j,BoletusMushroom,Config,dz/gear/food,images/gear/food/boletusmushroom.jpg,gear,"field, food, gear, foraging, woods",estimated_tags,boletusmushroom,dz/gear/food,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_em55owkysa,BomberJacket_Blue,Config,dz/characters/tops,images/characters/tops/bomberjacket_blue/bomberjacket_blue.jpg,characters,"tops, coats, air, flying, loot, clothing, clothes",estimated_tags,bomberjacket,dz/characters/tops,candidate,sibling_linked_base,high,1,dzobj_etzbog5a7o,bomberjacket_g.p3d,dz/characters/tops,images/characters/tops/bomberjacket_black/bomberjacket_black.jpg,"[0.9225769937038422,1.9273875784128904,0.8691903650760651]",Candidate generated by variant-base linking heuristics.
dzobj_h2zopdi7uy,BomberJacket_Brown,Config,dz/characters/tops,images/characters/tops/bomberjacket_brown/bomberjacket_brown.jpg,characters,"tops, coats, air, flying, loot, clothing, clothes",estimated_tags,bomberjacket,dz/characters/tops,candidate,sibling_linked_base,high,1,dzobj_etzbog5a7o,bomberjacket_g.p3d,dz/characters/tops,images/characters/tops/bomberjacket_black/bomberjacket_black.jpg,"[0.9225769937038422,1.9273875784128904,0.8691903650760651]",Candidate generated by variant-base linking heuristics.
dzobj_x84glazz8e,BomberJacket_Grey,Config,dz/characters/tops,images/characters/tops/bomberjacket_grey/bomberjacket_grey.jpg,characters,"tops, coats, air, flying, loot, clothing, clothes",estimated_tags,bomberjacket,dz/characters/tops,candidate,sibling_linked_base,high,1,dzobj_etzbog5a7o,bomberjacket_g.p3d,dz/characters/tops,images/characters/tops/bomberjacket_black/bomberjacket_black.jpg,"[0.9225769937038422,1.9273875784128904,0.8691903650760651]",Candidate generated by variant-base linking heuristics.
dzobj_2fxmjf3bpq,BomberJacket_Maroon,Config,dz/characters/tops,images/characters/tops/bomberjacket_maroon/bomberjacket_maroon.jpg,characters,"tops, coats, air, flying, loot, clothing, clothes",estimated_tags,bomberjacket,dz/characters/tops,candidate,sibling_linked_base,high,1,dzobj_etzbog5a7o,bomberjacket_g.p3d,dz/characters/tops,images/characters/tops/bomberjacket_black/bomberjacket_black.jpg,"[0.9225769937038422,1.9273875784128904,0.8691903650760651]",Candidate generated by variant-base linking heuristics.
dzobj_b290x02t4k,BomberJacket_Olive,Config,dz/characters/tops,images/characters/tops/bomberjacket_olive/bomberjacket_olive.jpg,characters,"tops, coats, air, flying, loot, clothing, clothes",estimated_tags,bomberjacket,dz/characters/tops,candidate,sibling_linked_base,high,1,dzobj_etzbog5a7o,bomberjacket_g.p3d,dz/characters/tops,images/characters/tops/bomberjacket_black/bomberjacket_black.jpg,"[0.9225769937038422,1.9273875784128904,0.8691903650760651]",Candidate generated by variant-base linking heuristics.
