class_name,file_path,model_type,proposed_tags
Spraycan_Green,database/gear/consumables/objects.json,Config,"consumables, gear, spraypaint"
Matchbox,database/gear/consumables/objects.json,Config,"consumables, gear, matches, fire, natches"
MatchIgnite,database/gear/consumables/objects.json,Config,[remove entry]
NailBox,database/gear/consumables/objects.json,Config,"boxed, consumables, crate, gear, nails, storage, base building"
Roadflare,database/gear/consumables/objects.json,Config,"consumables, flare, gear, road, lights"
Flare_open,database/gear/consumables/objects.json,Config,"consumables, gear, glow, stick, lights"
Chemlight_Blue,database/gear/consumables/objects.json,Config,"consumables, gear, glow, stick, lights"
Chemlight_Green,database/gear/consumables/objects.json,Config,"consumables, gear, glow, stick, lights"
Chemlight_Red,database/gear/consumables/objects.json,Config,"consumables, gear, glow, stick, lights"
Chemlight_White,database/gear/consumables/objects.json,Config,"consumables, gear, glow, stick, lights"
Chemlight_Yellow,database/gear/consumables/objects.json,Config,"consumables, gear, glow, stick, lights"
WildboarPelt,database/gear/consumables/objects.json,Config,"boar, consumables, gear, hunting, "
RabbitPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hare, hunting"
CowPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
PigPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
DeerPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
ReindeerPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
GoatPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
BearPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
WolfPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
SheepPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
MouflonPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
FoxPelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
TannedLeather,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
Hook,database/gear/consumables/objects.json,Config,"consumables, fishing, gear"
Bark_Oak,database/gear/consumables/objects.json,Config,"consumables, gear, tree, kindling"
Bark_Birch,database/gear/consumables/objects.json,Config,"consumables, gear, tree, kindling"
Nail,database/gear/consumables/objects.json,Config,"consumables, gear, nails, base building"
NoiseImpact,database/gear/consumables/objects.json,Config,[remove entry]
Bait,database/gear/consumables/objects.json,Config,"worms, fishing, hook"
Jig,database/gear/consumables/objects.json,Config,"consumables, gear, fishing"
GardenLime,database/gear/consumables/objects.json,Config,"consumables, gear, growing, gardening"
Netting,database/gear/consumables/objects.json,Config,"consumables, gear, fishing"
WoodenPlank,database/gear/consumables/objects.json,Config,"consumables, gear, tree, wood, base building, lumber"
PileOfWoodenPlanks,database/gear/consumables/objects.json,Config,"consumables, gear, lumber, base building"
MetalPlate,database/gear/consumables/objects.json,Config,"consumables, gear, sheet, metal, wall, base building"
EasterEgg,database/gear/consumables/objects.json,Config,"capsule, consumables, eggsperimental, gear"
GasMask_Filter,database/gear/consumables/objects.json,Config,"consumables, face, fuel, gear, protection, NBC, gas mask, respirator"
Proxyroad_flare,database/gear/consumables/objects.json,Config,"consumables, gear"
Sticks_Flare_Unfolded_1,database/gear/consumables/objects.json,Config,[remove entry]
ProxyGasCannisterLarge,database/gear/consumables/objects.json,Config,[remove entry]
Proxybait_hook,database/gear/consumables/objects.json,Config,[remove entry]
ProxyChemlight,database/gear/consumables/objects.json,Config,[remove entry]
ProxyStone,database/gear/consumables/objects.json,Config,[remove entry]
ChickenFeather,database/gear/consumables/objects.json,Config,"consumables, feathers, gear, poultry, hunting, arrows, crossbow, bolt"
StoneKnife,database/gear/consumables/objects.json,Config,"consumables, gear, rock, crafting"
MouthRag,database/gear/consumables/objects.json,Config,"consumables, gear, wrapping, rags"
9v_battery.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
arrow_feather.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
arrow_shaft.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
bait_hook.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
bait_hook2.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
bait_worm_pinned.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
bandanafh_ground.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
batteryd.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
birch_bark.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
butanecanister.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
chemlight.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
ducttape.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
ducttape_tied.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
easteregg.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
firewood.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
garden_lime.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
gascannisterlarge.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
gascannistermedium.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
gascannistersmall.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
gasmask_filter.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
giftwrappaper.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
jig.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
matchbox.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
metal_plate.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
metal_sheets.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
metal_sheet_pile.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
nails_box.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
nails_loose_10.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
netting.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
oak_bark.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
oil_bottle.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
paper.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_bear.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_bull.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_cow.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_deer.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_deer_fem.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_fox.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_goat.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_horse.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_mouflon.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_pig.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_rabbit.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_reindeer.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_sheep.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_wildboar.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pelt_wolf.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pile_of_planks.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pile_of_planks_high.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pile_of_planks_low.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pile_of_planks_medium.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
pile_of_planks_small.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
punchedcard.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
rags.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
road_flare.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
single_metal_sheet.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
single_plank.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
smallstone.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
spraycan.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
stone.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
stone_slice.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
tanned_leather.p3d,database/gear/consumables/objects.json,Raw P3D,[match to config]
Foxpelt,database/gear/consumables/objects.json,Config,"consumables, gear, hunting"
christmas_lights,database/gear/containers/objects.json,Config,"containers, gear, christms, festive, santa, season"
Refridgerator,database/gear/containers/objects.json,Config,"containers, gear, fridge"
Barrel_Blue,database/gear/containers/objects.json,Config,"container, containers, drum, gear, storage, base building, oil"
Barrel_Green,database/gear/containers/objects.json,Config,"container, containers, drum, gear, storage, base building, oil"
Barrel_Red,database/gear/containers/objects.json,Config,"container, containers, drum, gear, storage, base building, oil"
Barrel_Yellow,database/gear/containers/objects.json,Config,"container, containers, drum, gear, storage, base building, oil"
RefrigeratorMinsk,database/gear/containers/objects.json,Config,"containers, gear"
TrashCan,database/gear/containers/objects.json,Config,"containers, gear"
FirstAidKit,database/gear/containers/objects.json,Config,"containers, gear, pouch, bandage, medical, IV, hospital, ambulnce"
SmallProtectorCase,database/gear/containers/objects.json,Config,"containers, gear, protective, yellow, bomb"
AmmoBox,database/gear/containers/objects.json,Config,"ammunition, containers, crate, gear, rounds, storage, military, combat, guns"
Bear_Beige,database/gear/containers/objects.json,Config,"containers, gear, teddy, brian, storage"
Bear_Dark,database/gear/containers/objects.json,Config,"containers, gear, teddy, brian, storage"
Bear_Pink,database/gear/containers/objects.json,Config,"containers, gear, teddy, brian, storage"
Bear_White,database/gear/containers/objects.json,Config,"containers, gear, teddy, brian, storage"
WaterproofBag_Green,database/gear/containers/objects.json,Config,"backpack, containers, drysack, gear, storage"
WaterproofBag_Orange,database/gear/containers/objects.json,Config,"backpack, containers, drysack, gear, storage"
WaterproofBag_Yellow,database/gear/containers/objects.json,Config,"backpack, containers, drysack, gear, storage"
GiftBox_Medium,database/gear/containers/objects.json,Config,"containers, crate, gear, storage, christmas, sesonal, santa, festive"
GiftBox_Large,database/gear/containers/objects.json,Config,"containers, crate, gear, storage, christmas, sesonal, santa, festive"
ScientificBriefcase,database/gear/containers/objects.json,Config,"containers, gear, storage, sakhal, volcano, frozen, scientist"
300roundbox.p3d,database/gear/containers/objects.json,Raw P3D,[match to ammobox]
55galdrum.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
christmasbox1.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
christmasbox2.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
christmasbox3.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
firstaidkit.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
fridge.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
protector_case.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
scientificcase.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
teddybear.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
trashcan.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
wallet.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
waterproofbag.p3d,database/gear/containers/objects.json,Raw P3D,[match to config]
GiftBox_Large_1,database/gear/containers/objects.json,Config,"containers, crate, gear, storage, christmas, sesonal, santa, festive"
GiftBox_Large_2,database/gear/containers/objects.json,Config,"containers, crate, gear, storage, christmas, sesonal, santa, festive"
GiftBox_Large_3,database/gear/containers/objects.json,Config,"containers, crate, gear, storage, christmas, sesonal, santa, festive"
GiftBox_Large_4,database/gear/containers/objects.json,Config,"containers, crate, gear, storage, christmas, sesonal, santa, festive"
GiftBox_Medium_1,database/gear/containers/objects.json,Config,"containers, crate, gear, storage, christmas, sesonal, santa, festive"
GiftBox_Medium_2,database/gear/containers/objects.json,Config,"containers, crate, gear, storage, christmas, sesonal, santa, festive"
GiftBox_Medium_3,database/gear/containers/objects.json,Config,"containers, crate, gear, storage, christmas, sesonal, santa, festive"
