objectName,image,path,category
c_grassdry_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassdry_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassflowerspurpleshort_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassflowerspurpleshort_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassflowerspurpletall_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassflowerspurpletall_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassflowerspurple_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassflowerspurple_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassflowerswhiteshort_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassflowerswhiteshort_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassflowerswhitetall_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassflowerswhitetall_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassflowerswhite_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassflowerswhite_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassflowersyellowshort_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassflowersyellowshort_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassflowersyellowtall_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassflowersyellowtall_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassflowersyellow_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassflowersyellow_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grasslow_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grasslow_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassplant1_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassplant1_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grassplant2_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grassplant2_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grasssmallconc_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grasssmallconc_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grasssmall_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grasssmall_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grasstall2_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grasstall2_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grasstall3_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grasstall3_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grasstinyconc_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grasstinyconc_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grasstiny_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grasstiny_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grass_flower1_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grass_flower1_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_grass_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_grass_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_leaves_dead_half_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_leaves_dead_half_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_leaves_dead_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_leaves_dead_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_pines_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_pines_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_plantssmall1_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_plantssmall1_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_plantssmall2_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_plantssmall2_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_stubble_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_stubble_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_vaccinium_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_vaccinium_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_wheat1_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_wheat1_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_wheat2.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_wheat2.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_wheattall_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_wheattall_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
c_wheat_summer.p3d,images/plants_bliss/clutter/dzplants_blissclutterc_wheat_summer.p3d.jpeg,dz/plants_bliss/clutter,plants_bliss
b_piceaabies_1fb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreeb_piceaabies_1fb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
b_piceaabies_1f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreeb_piceaabies_1f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
d_betulapendula_fallen.p3d,images/plants_bliss/tree/dzplants_blisstreed_betulapendula_fallen.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
d_betulapendula_stump.p3d,images/plants_bliss/tree/dzplants_blisstreed_betulapendula_stump.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
d_piceaabies_fallend.p3d,images/plants_bliss/tree/dzplants_blisstreed_piceaabies_fallend.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
d_piceaabies_fallene.p3d,images/plants_bliss/tree/dzplants_blisstreed_piceaabies_fallene.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
d_piceaabies_stumpc.p3d,images/plants_bliss/tree/dzplants_blisstreed_piceaabies_stumpc.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
d_piceaabies_stumpd.p3d,images/plants_bliss/tree/dzplants_blisstreed_piceaabies_stumpd.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_acer_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_acer_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_betulapendulae_1s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_betulapendulae_1s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_betulapendulae_2f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_betulapendulae_2f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_betulapendulae_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_betulapendulae_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_betulapendulae_2w_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_betulapendulae_2w_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_betulapendulae_3f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_betulapendulae_3f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_betulapendulae_3s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_betulapendulae_3s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvaticae_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvaticae_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvaticae_3f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvaticae_3f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_1fb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_1fb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_1fc_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_1fc_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_1fd_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_1fd_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_1fe_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_1fe_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_1f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_1f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_1s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_1s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2d_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2d_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2fb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2fb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2fc_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2fc_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2sb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2sb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2sb_trail_b_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2sb_trail_b_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2sb_trail_g_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2sb_trail_g_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2sb_trail_r_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2sb_trail_r_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2sb_trail_y_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2sb_trail_y_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_3d_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_3d_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_3fb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_3fb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_3f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_3f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_fagussylvatica_3s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_fagussylvatica_3s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_juglansregia_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_juglansregia_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_juglansregia_3s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_juglansregia_3s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_larixdecidua_1f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_larixdecidua_1f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_larixdecidua_1s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_larixdecidua_1s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_larixdecidua_2fb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_larixdecidua_2fb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_larixdecidua_2f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_larixdecidua_2f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_larixdecidua_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_larixdecidua_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_larixdecidua_3fb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_larixdecidua_3fb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_larixdecidua_3f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_larixdecidua_3f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_malusdomestica_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_malusdomestica_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_malusdomestica_3s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_malusdomestica_3s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_1f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_1f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_1sb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_1sb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_1s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_1s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_2fb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_2fb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_2f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_2f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_2sb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_2sb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_3f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_3f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_3f_trail_b_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_3f_trail_b_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_3f_trail_g_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_3f_trail_g_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_3f_trail_r_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_3f_trail_r_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_3f_trail_y_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_3f_trail_y_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_piceaabies_3s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_piceaabies_3s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_1f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_1f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_1s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_1s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_2fb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_2fb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_2f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_2f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_2sb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_2sb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_3d_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_3d_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_3fb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_3fb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_3fc_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_3fc_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_3f_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_3f_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pinussylvestris_3s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pinussylvestris_3s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_populusnigra_3sb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_populusnigra_3sb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pyruscommunis_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pyruscommunis_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_pyruscommunis_3s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_pyruscommunis_3s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_salixalba_2sb_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_salixalba_2sb_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
t_sorbus_2s_summer.p3d,images/plants_bliss/tree/dzplants_blisstreet_sorbus_2s_summer.p3d.jpeg,dz/plants_bliss/tree,plants_bliss
Clutter,images/plants_sakhal/clutter/clutter.jpg,dz/plants_sakhal/clutter,plants_sakhal
BrownGrass_Tall,images/plants_sakhal/clutter/browngrass_tall.jpg,dz/plants_sakhal/clutter,plants_sakhal
BrownGrass_Tall2,images/plants_sakhal/clutter/browngrass_tall2.jpg,dz/plants_sakhal/clutter,plants_sakhal
BrownGrass_Lump,images/plants_sakhal/clutter/browngrass_lump.jpg,dz/plants_sakhal/clutter,plants_sakhal
BrownGrass,images/plants_sakhal/clutter/browngrass.jpg,dz/plants_sakhal/clutter,plants_sakhal
BrownGrass_Flat,images/plants_sakhal/clutter/browngrass_flat.jpg,dz/plants_sakhal/clutter,plants_sakhal
DryThistle,images/plants_sakhal/clutter/drythistle.jpg,dz/plants_sakhal/clutter,plants_sakhal
GreenGrass_Tall,images/plants_sakhal/clutter/greengrass_tall.jpg,dz/plants_sakhal/clutter,plants_sakhal
GreenGrass_Tall2,images/plants_sakhal/clutter/greengrass_tall2.jpg,dz/plants_sakhal/clutter,plants_sakhal
BirchLeaves,images/plants_sakhal/clutter/birchleaves.jpg,dz/plants_sakhal/clutter,plants_sakhal
BirchLeaves_Sparse,images/plants_sakhal/clutter/birchleaves_sparse.jpg,dz/plants_sakhal/clutter,plants_sakhal
Twigs1,images/plants_sakhal/clutter/twigs1.jpg,dz/plants_sakhal/clutter,plants_sakhal
Twigs2,images/plants_sakhal/clutter/twigs2.jpg,dz/plants_sakhal/clutter,plants_sakhal
PiceaCluster,images/plants_sakhal/clutter/piceacluster.jpg,dz/plants_sakhal/clutter,plants_sakhal
PiceaCones,images/plants_sakhal/clutter/piceacones.jpg,dz/plants_sakhal/clutter,plants_sakhal
Stones,images/plants_sakhal/clutter/stones.jpg,dz/plants_sakhal/clutter,plants_sakhal
Stones_small,images/plants_sakhal/clutter/stones_small.jpg,dz/plants_sakhal/clutter,plants_sakhal
VolcanicStones_Red,images/plants_sakhal/clutter/volcanicstones_red.jpg,dz/plants_sakhal/clutter,plants_sakhal
VolcanicStones_Yellow,images/plants_sakhal/clutter/volcanicstones_yellow.jpg,dz/plants_sakhal/clutter,plants_sakhal
c_birchleaves.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_birchleaves.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_birchleaves_sparse.p3d,images/plants_sakhal/plants_sakhal/dzplants_sakhalplants_sakhalc_birchleaves_sparse.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_browngrass.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_browngrass.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_browngrass_flat.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_browngrass_flat.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_browngrass_lump.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_browngrass_lump.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_browngrass_tall.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_browngrass_tall.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_browngrass_tall2.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_browngrass_tall2.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_drythistle.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_drythistle.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_greengrass_tall.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_greengrass_tall.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_greengrass_tall2.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_greengrass_tall2.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_piceacluster.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_piceacluster.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_piceacones.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_piceacones.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_stones.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_stones.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_stones_small.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_stones_small.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_twigs1.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_twigs1.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_twigs2.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_twigs2.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_volcanicstones_red.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_volcanicstones_red.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
c_volcanicstones_yellow.p3d,images/plants_sakhal/clutter/dzplants_sakhalclutterc_volcanicstones_yellow.p3d.jpeg,dz/plants_sakhal/clutter,plants_sakhal
b_piceaabies_1fb_dark.p3d,images/plants_sakhal/dark/dzplants_sakhaldarkb_piceaabies_1fb_dark.p3d.jpeg,dz/plants_sakhal/dark,plants_sakhal
b_piceaabies_1f_dark.p3d,images/plants_sakhal/dark/dzplants_sakhaldarkb_piceaabies_1f_dark.p3d.jpeg,dz/plants_sakhal/dark,plants_sakhal
